"sid","school_code","grade_level","year","male","race_ethnicity","eco_dis","title_1","migrant","lep","iep","rdg_ss","math_ss","wrtg_ss","composition"
"000003316","000000012","5",2008,"F","W",0,NA,NA,0,"0",1598.34123579978,1663.15404680451,NA,NA
"000003317","000000004","5",2008,"M","B",0,NA,NA,0,"0",1518.34889227097,1622.1611983881,NA,NA
"000003318","000000005","4",2008,"M","W",1,NA,NA,0,"1",1513.40267036041,1603.56645108825,NA,NA
"000003319","000000006","8",2008,"F","W",2,NA,NA,0,"0",1389.61156427466,1394.84777057315,NA,NA
"000003320","000000012","4",2008,"M","W",0,NA,NA,0,"1",1427.35820715934,1516.90556229023,NA,NA
"000003321","000000001","4",2008,"F","W",1,NA,NA,0,"0",1356.93001224613,1405.34780349677,NA,NA
"000003322","000000003","6",2008,"F","B",0,NA,NA,0,"0",1782.53496512582,1844.91016527448,NA,NA
"000003323","000000002","5",2008,"M","W",1,NA,NA,1,"0",1583.32301602626,1679.51235422102,NA,NA
"000003324","000000005","5",2008,"M","W",0,NA,NA,1,"0",1799.4217859776,1907.17671053552,NA,NA
"000003325","000000007","7",2008,"M","W",0,NA,NA,0,"1",1707.60599392593,1735.78965709792,NA,NA
"000003326","000000006","5",2008,"M","A",0,NA,NA,0,"0",1578.44402726911,1674.56419775828,NA,NA
"000003327","000000006","5",2008,"F","W",2,NA,NA,0,"0",1850.03692737162,1930.59747511042,NA,NA
"000003328","000000012","7",2008,"M","W",0,NA,NA,0,"0",1657.89956352339,1688.70197227553,NA,NA
"000003329","000000003","4",2008,"M","W",1,NA,NA,0,"0",1501.31233019139,1592.09244824402,NA,NA
"000003330","000000006","4",2008,"F","W",0,NA,NA,0,"0",1414.08314850637,1470.16094748442,NA,NA
"000003331","000000001","6",2008,"M","W",2,NA,NA,0,"1",1569.29875968025,1645.10242925896,NA,NA
"000003332","000000005","4",2008,"M","B",0,NA,NA,0,"1",1580.67227402209,1666.14936573717,NA,NA
"000003333","000000005","7",2008,"F","H",1,NA,NA,0,"0",1578.7873936973,1572.85451812596,NA,NA
"000003334","000000011","6",2008,"M","W",2,NA,NA,0,"0",1420.62497271567,1483.36685765536,NA,NA
"000003335","000000009","4",2008,"F","W",0,NA,NA,0,"0",1516.71553538673,1573.78589322751,NA,NA
"000003336","000000003","6",2008,"M","H",0,NA,NA,0,"0",1430.73743198896,1491.74167097027,NA,NA
"000003337","000000006","7",2008,"F","B",0,NA,NA,0,"0",1552.48886083978,1544.45045991638,NA,NA
"000003338","000000007","8",2008,"M","W",0,NA,NA,1,"1",1311.37822951361,1361.01384549449,NA,NA
"000003339","000000003","4",2008,"M","A",1,NA,NA,0,"0",1617.91827640392,1702.71369108111,NA,NA
"000003340","000000007","6",2008,"M","W",1,NA,NA,0,"0",1579.04353289416,1656.33159547219,NA,NA
"000003341","000000005","4",2008,"F","B",0,NA,NA,0,"0",1488.8428704626,1546.30832157141,NA,NA
"000003342","000000009","6",2008,"F","W",0,NA,NA,0,"0",1900.00560836885,1992.39495578591,NA,NA
"000003343","000000006","7",2008,"F","W",0,NA,NA,0,"0",1541.85637483468,1533.9722096083,NA,NA
"000003344","000000011","7",2008,"M","W",2,NA,NA,0,"0",1593.7501307345,1626.43301309713,NA,NA
"000003345","000000003","4",2008,"F","W",1,NA,NA,0,"0",1454.36620055258,1512.04865284638,NA,NA
"000003346","000000006","8",2008,"F","W",9,NA,NA,0,"1",1652.1387131025,1652.01936634499,NA,NA
"000003347","000000006","6",2008,"F","H",0,NA,NA,0,"0",1531.77861024875,1577.02868125359,NA,NA
"000003348","000000002","8",2008,"F","W",0,NA,NA,0,"0",1614.95987168678,1613.01790809258,NA,NA
"000003349","000000003","5",2008,"F","H",1,NA,NA,0,"0",1458.05647282829,1531.55691134494,NA,NA
"000003350","000000003","7",2008,"M","N",1,NA,NA,1,"0",1623.06317560909,1649.34923601858,NA,NA
"000003351","000000005","4",2008,"M","H",1,NA,NA,0,"0",1516.71553538673,1606.53267210101,NA,NA
"000003352","000000011","6",2008,"F","B",1,NA,NA,1,"0",1678.04617728489,1720.17511697547,NA,NA
"000003353","000000007","4",2008,"M","W",0,NA,NA,0,"0",1569.29693757194,1654.93688890877,NA,NA
"000003354","000000010","8",2008,"M","W",0,NA,NA,0,"0",1819.29370162968,1852.21230639615,NA,NA
"000003355","000000002","7",2008,"M","W",0,NA,NA,0,"0",1827.4530207765,1873.87935539201,NA,NA
"000003356","000000001","7",2008,"F","W",1,NA,NA,0,"0",1936.46687641335,1980.33791809417,NA,NA
"000003357","000000010","6",2008,"F","W",0,NA,NA,0,"0",1559.47454625902,1598.87662624504,NA,NA
"000003358","000000006","6",2008,"M","W",1,NA,NA,0,"1",1618.83451552067,1693.26901441216,NA,NA
"000003359","000000006","7",2008,"F","W",0,NA,NA,1,"0",1680.44547852634,1678.34898760953,NA,NA
"000003360","000000012","4",2008,"F","W",0,NA,NA,0,"0",1171.83981453614,1224.95886269161,NA,NA
"000003361","000000010","4",2008,"M","W",0,NA,NA,1,"1",1492.15888598065,1582.62059769463,NA,NA
"000003362","000000011","5",2008,"F","W",0,NA,NA,0,"0",1478.36418328547,1555.48773974874,NA,NA
"000003363","000000009","6",2008,"F","W",0,NA,NA,0,"0",1579.04353289416,1624.14936741816,NA,NA
"000003364","000000006","5",2008,"M","B",9,NA,NA,0,"0",1475.90609235066,1584.14127275958,NA,NA
"000003365","000000008","7",2008,"M","W",1,NA,NA,0,"0",1396.37826123187,1446.02391411592,NA,NA
"000003366","000000011","4",2008,"M","W",0,NA,NA,0,"1",1208.53557633818,1292.73269737667,NA,NA
"000003367","000000007","6",2008,"M","W",0,NA,NA,0,"0",1553.75232211118,1625.20655921103,NA,NA
"000003368","000000003","6",2008,"M","H",0,NA,NA,0,"0",1430.73743198896,1491.74167097027,NA,NA
"000003369","000000006","6",2008,"F","W",0,NA,NA,0,"1",1832.94825339343,1906.75580909076,NA,NA
"000003370","000000005","7",2008,"M","B",0,NA,NA,0,"0",1606.43149527449,1637.51879596982,NA,NA
"000003371","000000011","4",2008,"M","W",0,NA,NA,1,"0",1427.35820715934,1516.90556229023,NA,NA
"000003372","000000012","5",2008,"M","W",2,NA,NA,0,"0",1789.78913004303,1896.7443480571,NA,NA
"000003373","000000006","7",2008,"M","B",1,NA,NA,0,"0",1295.23061123538,1377.38055221862,NA,NA
"000003374","000000001","7",2008,"M","W",1,NA,NA,0,"0",1495.14947870833,1520.29297608464,NA,NA
"000003375","000000008","5",2008,"M","W",9,NA,NA,0,"0",1583.32301602626,1679.51235422102,NA,NA
"000003376","000000003","7",2008,"F","B",0,NA,NA,0,"0",1600.8149790794,1601.98496629428,NA,NA
"000003377","000000004","6",2008,"F","W",0,NA,NA,0,"0",1447.46641345562,1475.0100237106,NA,NA
"000003378","000000005","6",2008,"M","H",0,NA,NA,0,"0",1571.64485958323,1648.12067605956,NA,NA
"000003379","000000003","4",2008,"F","W",0,NA,NA,0,"0",1792.76268007109,1842.59300822539,NA,NA
"000003380","000000011","6",2008,"M","B",0,NA,NA,0,"0",1876.87750851523,1994.83348710218,NA,NA
"000003381","000000001","5",2008,"F","W",0,NA,NA,1,"0",1536.36755913107,1607.63577315464,NA,NA
"000003382","000000006","6",2008,"M","W",1,NA,NA,0,"0",1430.73743198896,1491.74167097027,NA,NA
"000003383","000000003","6",2008,"F","H",1,NA,NA,0,"0",1447.46641345562,1475.0100237106,NA,NA
"000003384","000000001","7",2008,"F","H",1,NA,NA,0,"0",1771.41985920533,1773.99767586021,NA,NA
"000003385","000000010","4",2008,"F","W",0,NA,NA,0,"0",1427.35820715934,1484.15878341673,NA,NA
"000003386","000000001","5",2008,"M","W",0,NA,NA,0,"0",1383.19945055394,1490.34679077982,NA,NA
"000003387","000000005","6",2008,"M","A",0,NA,NA,0,"0",1591.20591345109,1667.63335875461,NA,NA
"000003388","000000003","6",2008,"F","D",9,NA,NA,0,"1",1706.11310704881,1752.61545117367,NA,NA
"000003389","000000004","6",2008,"M","H",9,NA,NA,0,"0",1504.15367314337,1570.77458647469,NA,NA
"000003390","000000006","6",2008,"M","W",1,NA,NA,0,"0",1205.47771210531,1332.2583940522,NA,NA
"000003391","000000007","5",2008,"F","W",0,NA,NA,0,"0",1270.10901007036,1343.86672594678,NA,NA
"000003392","000000011","4",2008,"M","H",2,NA,NA,0,"0",1366.2795242421,1448.08219561916,NA,NA
"000003393","000000011","4",2008,"M","W",1,NA,NA,1,"0",1395.68938804405,1485.59250621997,NA,NA
"000003394","000000003","7",2008,"F","W",0,NA,NA,1,"0",1628.47921348246,1624.49534690834,NA,NA
"000003395","000000007","5",2008,"F","W",1,NA,NA,0,"0",1661.24934453775,1728.02708474964,NA,NA
"000003396","000000003","7",2008,"F","W",9,NA,NA,0,"1",1593.7501307345,1595.01765925638,NA,NA
"000003397","000000007","4",2008,"F","W",1,NA,NA,1,"0",1435.46638695792,1492.67550845269,NA,NA
"000003398","000000002","7",2008,"M","W",2,NA,NA,0,"0",1547.12097710796,1570.72273860575,NA,NA
"000003399","000000009","7",2008,"M","W",0,NA,NA,0,"0",1474.16833577978,1504.07199174489,NA,NA
"000003400","000000006","8",2008,"M","W",2,NA,NA,0,"0",1747.45345133693,1766.6162643635,NA,NA
"000003401","000000006","6",2008,"F","W",1,NA,NA,0,"0",1529.37806669947,1574.53724294388,NA,NA
"000003402","000000004","6",2008,"M","W",1,NA,NA,0,"0",1553.75232211118,1625.20655921103,NA,NA
"000003403","000000005","5",2008,"F","H",0,NA,NA,0,"0",1302.82560631226,1376.87223907329,NA,NA
"000003404","000000012","4",2008,"M","W",1,NA,NA,0,"0",1510.25251964976,1600.68491725629,NA,NA
"000003405","000000007","6",2008,"M","A",0,NA,NA,0,"0",1566.94769476431,1641.83984980657,NA,NA
"000003406","000000003","6",2008,"F","H",2,NA,NA,1,"1",1754.80546032688,1811.65448690931,NA,NA
"000003407","000000004","7",2008,"F","W",1,NA,NA,0,"0",1731.29648546944,1727.73773548892,NA,NA
"000003408","000000005","7",2008,"M","A",0,NA,NA,0,"0",1410.76303183531,1456.40473948585,NA,NA
"000003409","000000006","6",2008,"M","W",1,NA,NA,0,"1",1517.38475170331,1589.70464609903,NA,NA
"000003410","000000012","6",2008,"F","W",0,NA,NA,0,"1",1559.47454625902,1598.87662624504,NA,NA
"000003411","000000012","7",2008,"M","W",2,NA,NA,0,"0",1589.27174111762,1620.58641925566,NA,NA
"000003412","000000011","7",2008,"F","W",0,NA,NA,0,"0",1511.77151824117,1503.42751661233,NA,NA
"000003413","000000003","8",2008,"F","W",2,NA,NA,0,"0",1605.06602955197,1594.81396951361,NA,NA
"000003414","000000004","4",2008,"F","W",0,NA,NA,0,"0",1604.915228347,1657.2026370443,NA,NA
"000003415","000000011","6",2008,"F","W",0,NA,NA,0,"0",1540.07831495569,1583.72777486299,NA,NA
"000003416","000000006","5",2008,"F","H",0,NA,NA,0,"0",1173.18088042604,1245.84736756294,NA,NA
"000003417","000000012","5",2008,"F","D",1,NA,NA,0,"1",1409.51704545473,1487.46009711665,NA,NA
"000003418","000000006","4",2008,"F","W",0,NA,NA,0,"0",1604.915228347,1657.2026370443,NA,NA
"000003419","000000005","6",2008,"F","A",0,NA,NA,0,"0",1540.07831495569,1583.72777486299,NA,NA
"000003420","000000004","6",2008,"F","W",0,NA,NA,0,"0",1754.80546032688,1811.65448690931,NA,NA
"000003421","000000012","7",2008,"M","W",0,NA,NA,0,"0",1696.46747473735,1725.2452639372,NA,NA
"000003422","000000008","7",2008,"F","W",0,NA,NA,0,"0",1794.0598091711,1801.79961947635,NA,NA
"000003424","000000005","5",2008,"F","H",1,NA,NA,0,"0",1735.56441925732,1806.73881373862,NA,NA
"000003425","000000006","6",2008,"F","W",0,NA,NA,0,"0",1812.17333027787,1880.98849738985,NA,NA
"000003426","000000005","6",2008,"M","H",0,NA,NA,0,"0",1460.54195774986,1521.10187499655,NA,NA
"000003427","000000006","7",2008,"F","W",0,NA,NA,1,"0",1503.939964456,1496.34735114405,NA,NA
"000003428","000000012","6",2008,"M","H",0,NA,NA,0,"0",1763.8116176698,1854.62367770936,NA,NA
"000003429","000000008","5",2008,"F","W",9,NA,NA,0,"0",1478.36418328547,1555.48773974874,NA,NA
"000003430","000000010","6",2008,"M","W",0,NA,NA,0,"0",1876.87750851523,1994.83348710218,NA,NA
"000003431","000000003","5",2008,"F","W",0,NA,NA,0,"0",1625.10196132315,1690.54741938596,NA,NA
"000003432","000000011","4",2008,"M","W",9,NA,NA,0,"0",1423.10257441178,1512.40383064798,NA,NA
"000003433","000000012","6",2008,"M","W",0,NA,NA,0,"0",1646.83960456844,1720.50155304808,NA,NA
"000003434","000000002","4",2008,"M","H",0,NA,NA,0,"0",1401.68999653229,1491.98913402848,NA,NA
"000003435","000000003","6",2008,"M","W",0,NA,NA,0,"1",1553.75232211118,1625.20655921103,NA,NA
"000003436","000000011","4",2008,"M","W",1,NA,NA,0,"1",1392.63898515896,1481.88166885647,NA,NA
"000003437","000000006","6",2008,"M","W",0,NA,NA,0,"0",1527.05921021939,1604.00180765153,NA,NA
"000003438","000000012","4",2008,"M","H",1,NA,NA,0,"0",1712.52856148503,1796.5181115608,NA,NA
"000003439","000000005","6",2008,"M","W",0,NA,NA,0,"0",1358.56348774441,1435.8386895051,NA,NA
"000003440","000000011","4",2008,"F","W",0,NA,NA,0,"0",1498.34701352301,1556.34689366057,NA,NA
"000003441","000000012","5",2008,"F","W",0,NA,NA,0,"0",1462.680715764,1536.75579786905,NA,NA
"000003442","000000004","6",2008,"F","H",0,NA,NA,0,"0",1571.64485958323,1615.93844800553,NA,NA
"000003443","000000003","4",2008,"M","W",0,NA,NA,0,"0",1837.31430107333,1919.14076982976,NA,NA
"000003444","000000002","6",2008,"M","W",0,NA,NA,1,"0",1876.87750851523,1994.83348710218,NA,NA
"000003445","000000005","5",2008,"M","H",1,NA,NA,0,"0",1482.91996510895,1592.309796818,NA,NA
"000003446","000000005","4",2008,"M","W",9,NA,NA,1,"0",1638.71526080105,1723.18890333914,NA,NA
"000003447","000000012","7",2008,"M","W",1,NA,NA,0,"1",1503.939964456,1527.76270498481,NA,NA
"000003448","000000008","4",2008,"F","W",0,NA,NA,1,"0",1504.25395188728,1562.2467360208,NA,NA
"000003449","000000006","5",2008,"F","W",0,NA,NA,0,"0",1578.44402726911,1642.93763068618,NA,NA
"000003450","000000005","5",2008,"M","H",1,NA,NA,0,"1",1530.44464011308,1634.19885110478,NA,NA
"000003451","000000008","6",2008,"M","W",0,NA,NA,0,"0",1574.02501084122,1650.95680770053,NA,NA
"000003452","000000003","7",2008,"F","B",0,NA,NA,0,"0",1365.61289210155,1392.98593379543,NA,NA
"000003453","000000011","7",2008,"F","W",0,NA,NA,0,"1",1518.79588483828,1510.14632770966,NA,NA
"000003454","000000012","8",2008,"M","W",1,NA,NA,0,"1",1702.13332232984,1729.13937602488,NA,NA
"000003455","000000004","6",2008,"M","A",0,NA,NA,0,"0",1900.00560836885,2024.57718383994,NA,NA
"000003456","000000011","6",2008,"F","W",2,NA,NA,0,"0",1746.06961292881,1801.15349568398,NA,NA
"000003457","000000001","7",2008,"M","W",0,NA,NA,1,"1",1589.27174111762,1620.58641925566,NA,NA
"000003458","000000007","6",2008,"F","W",0,NA,NA,1,"0",1581.75993642505,1626.81245853315,NA,NA
"000003459","000000012","4",2008,"F","W",1,NA,NA,0,"0",1604.915228347,1657.2026370443,NA,NA
"000003460","000000012","7",2008,"M","W",0,NA,NA,0,"0",1810.26904971995,1852.99615452266,NA,NA
"000003461","000000011","5",2008,"F","W",1,NA,NA,0,"0",1500.46428894136,1574.47659487114,NA,NA
"000003462","000000007","6",2008,"F","W",0,NA,NA,0,"1",1519.98481155047,1561.72711043823,NA,NA
"000003463","000000004","5",2008,"F","W",0,NA,NA,0,"1",1487.62140764051,1565.26790447744,NA,NA
"000003464","000000008","7",2008,"M","W",0,NA,NA,0,"1",1575.51050946064,1599.68700656741,NA,NA
"000003465","000000003","6",2008,"F","A",0,NA,NA,0,"0",1489.94171480759,1523.6960138817,NA,NA
"000003466","000000011","6",2008,"F","W",0,NA,NA,0,"0",1832.94825339343,1906.75580909076,NA,NA
"000003467","000000005","8",2008,"M","W",0,NA,NA,0,"0",1714.89905283999,1738.26021865268,NA,NA
"000003468","000000006","5",2008,"F","D",0,NA,NA,0,"0",1332.66362976204,1406.73060010571,NA,NA
"000003469","000000003","6",2008,"F","W",0,NA,NA,0,"0",1531.77861024875,1577.02868125359,NA,NA
"000003470","000000001","5",2008,"F","W",0,NA,NA,0,"0",1372.27816391322,1446.55564190057,NA,NA
"000003471","000000008","7",2008,"M","W",0,NA,NA,0,"0",1713.3387601222,1741.27378532109,NA,NA
"000003472","000000001","5",2008,"M","W",0,NA,NA,0,"0",1458.05647282829,1563.18347841704,NA,NA
"000003473","000000010","8",2008,"F","W",2,NA,NA,0,"0",1623.6765480166,1628.63005337065,NA,NA
"000003474","000000008","7",2008,"M","W",0,NA,NA,0,"0",1665.78548530427,1695.86942205345,NA,NA
"000003475","000000011","7",2008,"M","W",0,NA,NA,0,"0",1596.00091192525,1628.93790810509,NA,NA
"000003476","000000010","4",2008,"F","W",0,NA,NA,0,"0",1152.37046848758,1206.48626164466,NA,NA
"000003477","000000011","7",2008,"M","W",1,NA,NA,0,"0",1495.14947870833,1520.29297608464,NA,NA
"000003478","000000010","4",2008,"M","A",1,NA,NA,0,"0",1624.66981850835,1709.35054470218,NA,NA
"000003479","000000006","8",2008,"F","W",0,NA,NA,0,"0",1620.95337980211,1625.12405738932,NA,NA
"000003480","000000001","5",2008,"M","W",0,NA,NA,0,"1",1383.19945055394,1490.34679077982,NA,NA
"000003481","000000002","5",2008,"M","W",0,NA,NA,1,"0",1625.10196132315,1722.17398645806,NA,NA
"000003482","000000011","8",2008,"F","W",9,NA,NA,0,"0",1637.82066659204,1640.33969516684,NA,NA
"000003483","000000006","6",2008,"F","B",2,NA,NA,0,"0",1802.08903311481,1868.6333936715,NA,NA
"000003484","000000004","5",2008,"M","H",0,NA,NA,0,"0",1504.43543025311,1608.75474169108,NA,NA
"000003485","000000006","6",2008,"F","W",0,NA,NA,0,"0",1613.51335864609,1655.74662991699,NA,NA
"000003486","000000001","5",2008,"M","W",1,NA,NA,1,"0",1552.59644526245,1652.11791432735,NA,NA
"000003487","000000003","4",2008,"F","W",1,NA,NA,1,"1",1323.72713276122,1372.84457600795,NA,NA
"000003488","000000005","5",2008,"M","B",0,NA,NA,0,"1",1533.39331720096,1636.77146357526,NA,NA
"000003489","000000006","4",2008,"M","H",1,NA,NA,0,"0",1373.91628096448,1457.57619069857,NA,NA
"000003490","000000006","4",2008,"M","B",0,NA,NA,0,"1",1653.54027644812,1737.85375625713,NA,NA
"000003491","000000001","6",2008,"F","H",9,NA,NA,0,"0",1460.54195774986,1488.91964694252,NA,NA
"000003492","000000005","6",2008,"F","B",0,NA,NA,0,"0",1372.04328170119,1413.70921987625,NA,NA
"000003493","000000006","4",2008,"M","H",2,NA,NA,0,"0",1542.49170873105,1628.66197634114,NA,NA
"000003494","000000005","7",2008,"M","W",0,NA,NA,0,"1",1680.44547852634,1709.76434145028,NA,NA
"000003495","000000005","5",2008,"M","A",0,NA,NA,0,"0",1681.45600850552,1780.84961961395,NA,NA
"000003496","000000006","4",2008,"M","H",1,NA,NA,0,"1",1771.57350406157,1854.53129415484,NA,NA
"000003497","000000005","7",2008,"F","W",0,NA,NA,0,"0",1707.60599392593,1704.37430325717,NA,NA
"000003498","000000012","5",2008,"M","W",0,NA,NA,0,"0",1667.80903124331,1766.51588291596,NA,NA
"000003499","000000010","5",2008,"M","W",1,NA,NA,0,"0",1819.18242073229,1928.62480651003,NA,NA
"000003500","000000011","4",2008,"F","W",0,NA,NA,0,"0",1435.46638695792,1492.67550845269,NA,NA
"000003501","000000011","7",2008,"F","H",0,NA,NA,0,"1",1771.41985920533,1773.99767586021,NA,NA
"000003502","000000008","7",2008,"F","W",0,NA,NA,0,"0",1331.94298731592,1370.13639216286,NA,NA
"000003503","000000010","7",2008,"M","W",0,NA,NA,0,"0",1518.79588483828,1541.56168155041,NA,NA
"000003504","000000005","6",2008,"M","B",2,NA,NA,0,"1",1746.06961292881,1833.33572373801,NA,NA
"000003505","000000007","7",2008,"F","W",0,NA,NA,0,"0",1884.09322902512,1912.62794897991,NA,NA
"000003506","000000007","7",2008,"M","W",1,NA,NA,0,"1",1691.04415501998,1720.08846687166,NA,NA
"000003507","000000007","5",2008,"M","W",0,NA,NA,0,"1",1654.85531435527,1752.98242333409,NA,NA
"000003508","000000003","6",2008,"F","W",0,NA,NA,0,"1",1754.80546032688,1811.65448690931,NA,NA
"000003509","000000005","6",2008,"F","W",0,NA,NA,0,"0",1698.79996848244,1743.75538065907,NA,NA
"000003510","000000011","5",2008,"M","W",0,NA,NA,0,"1",1688.55861620306,1788.33925856265,NA,NA
"000003511","000000002","6",2008,"F","W",0,NA,NA,0,"0",1865.60186739729,1948.18863746506,NA,NA
"000003512","000000003","4",2008,"F","A",0,NA,NA,0,"0",1443.17721877939,1500.67476890779,NA,NA
"000003513","000000008","6",2008,"M","B",0,NA,NA,0,"0",1591.20591345109,1667.63335875461,NA,NA
"000003514","000000010","4",2008,"M","W",1,NA,NA,0,"1",1624.66981850835,1709.35054470218,NA,NA
"000003515","000000001","7",2008,"F","W",0,NA,NA,0,"0",1591.52636259916,1592.25312469587,NA,NA
"000003516","000000011","7",2008,"M","W",0,NA,NA,0,"0",1802.04697981333,1842.97342456698,NA,NA
"000003517","000000004","5",2008,"F","W",0,NA,NA,0,"0",1761.9016101758,1835.01250425183,NA,NA
"000003518","000000003","4",2008,"F","W",0,NA,NA,0,"0",1528.09643958001,1583.6486699518,NA,NA
"000003519","000000009","7",2008,"M","W",0,NA,NA,0,"1",1541.85637483468,1565.38756344905,NA,NA
"000003520","000000012","4",2008,"F","B",0,NA,NA,0,"0",1208.53557633818,1259.98591850317,NA,NA
"000003521","000000005","7",2008,"M","W",1,NA,NA,1,"1",1600.8149790794,1633.40032013503,NA,NA
"000003522","000000012","5",2008,"M","W",0,NA,NA,0,"0",1799.4217859776,1907.17671053552,NA,NA
"000003523","000000009","5",2008,"F","W",0,NA,NA,1,"1",1446.79784654411,1521.14257987248,NA,NA
"000003524","000000003","6",2008,"M","W",2,NA,NA,0,"0",1529.37806669947,1606.7194709979,NA,NA
"000003525","000000003","5",2008,"F","B",2,NA,NA,0,"0",1809.22009960083,1886.17765929958,NA,NA
"000003526","000000003","5",2008,"F","W",0,NA,NA,0,"0",1214.7085665251,1287.61835320113,NA,NA
"000003527","000000011","8",2008,"M","W",2,NA,NA,0,"1",1849.80035135686,1887.30503133933,NA,NA
"000003528","000000004","4",2008,"F","H",1,NA,NA,0,"0",1669.21258054065,1720.6866754882,NA,NA
"000003529","000000011","7",2008,"M","H",0,NA,NA,0,"0",1536.54330924551,1559.83207922611,NA,NA
"000003530","000000003","7",2008,"M","B",0,NA,NA,0,"0",1547.12097710796,1570.72273860575,NA,NA
"000003531","000000004","7",2008,"M","H",0,NA,NA,0,"0",1635.76356051579,1666.20388254149,NA,NA
"000003532","000000007","6",2008,"M","W",0,NA,NA,0,"0",1534.32163603162,1611.53433547069,NA,NA
"000003533","000000003","7",2008,"M","W",1,NA,NA,0,"0",1567.76471931815,1590.42452978887,NA,NA
"000003534","000000009","5",2008,"F","W",0,NA,NA,0,"0",1564.42195636908,1630.19936475068,NA,NA
"000003535","000000003","8",2008,"F","W",0,NA,NA,0,"0",1728.27574017191,1717.98818446383,NA,NA
"000003536","000000006","8",2008,"F","B",0,NA,NA,0,"0",1732.90957920958,1721.95658463377,NA,NA
"000003537","000000009","4",2008,"M","W",0,NA,NA,1,"1",1208.53557633818,1292.73269737667,NA,NA
"000003538","000000003","6",2008,"F","W",9,NA,NA,0,"0",1439.6341882889,1467.49168577509,NA,NA
"000003539","000000003","6",2008,"M","B",1,NA,NA,0,"0",1447.46641345562,1507.19225176463,NA,NA
"000003540","000000008","6",2008,"M","W",0,NA,NA,0,"0",1454.38527932923,1514.32535030953,NA,NA
"000003541","000000006","6",2008,"F","W",1,NA,NA,0,"0",1754.80546032688,1811.65448690931,NA,NA
"000003542","000000006","5",2008,"M","W",0,NA,NA,0,"0",1234.08950951763,1338.91167374628,NA,NA
"000003543","000000003","7",2008,"F","W",0,NA,NA,1,"1",1836.40661581825,1853.34692488519,NA,NA
"000003544","000000003","6",2008,"F","W",1,NA,NA,1,"0",1678.04617728489,1720.17511697547,NA,NA
"000003545","000000005","6",2008,"F","H",1,NA,NA,0,"0",1298.01171239452,1360.68453221424,NA,NA
"000003546","000000011","4",2008,"F","W",0,NA,NA,0,"0",1617.91827640392,1669.96691220761,NA,NA
"000003547","000000003","6",2008,"F","W",9,NA,NA,0,"0",1344.46822917558,1393.33669933513,NA,NA
"000003548","000000007","7",2008,"M","W",0,NA,NA,0,"0",1657.89956352339,1688.70197227553,NA,NA
"000003549","000000003","6",2008,"M","H",0,NA,NA,0,"0",1713.63965532078,1794.00709621844,NA,NA
"000003550","000000009","5",2008,"M","W",0,NA,NA,0,"1",1518.34889227097,1622.1611983881,NA,NA
"000003551","000000006","6",2008,"F","W",0,NA,NA,0,"0",1384.95540638616,1423.50406047352,NA,NA
"000003552","000000007","7",2008,"M","W",0,NA,NA,0,"1",1894.20056959219,1956.94073320251,NA,NA
"000003553","000000006","7",2008,"M","A",1,NA,NA,0,"1",1589.27174111762,1620.58641925566,NA,NA
"000003554","000000012","7",2008,"F","H",1,NA,NA,0,"0",1381.34038624181,1403.94469036693,NA,NA
"000003555","000000010","4",2008,"F","W",0,NA,NA,0,"0",1653.54027644812,1705.10697738364,NA,NA
"000003556","000000003","5",2008,"M","W",1,NA,NA,0,"0",1496.59044478569,1603.64983839041,NA,NA
"000003557","000000011","7",2008,"M","W",9,NA,NA,0,"0",1719.19224186985,1746.96355605811,NA,NA
"000003558","000000005","6",2008,"M","W",2,NA,NA,0,"0",1587.80211033554,1664.58335073624,NA,NA
"000003559","000000004","5",2008,"M","W",0,NA,NA,0,"0",1286.85365051024,1392.41625532026,NA,NA
"000003560","000000008","6",2008,"F","W",0,NA,NA,0,"0",1372.04328170119,1413.70921987625,NA,NA
"000003561","000000006","5",2008,"F","B",0,NA,NA,0,"0",1860.63877673156,1942.16942190187,NA,NA
"000003562","000000011","7",2008,"M","W",2,NA,NA,0,"0",1936.46687641335,2011.75327193493,NA,NA
"000003563","000000008","7",2008,"F","W",0,NA,NA,0,"0",1685.70641740382,1683.52889422326,NA,NA
"000003564","000000005","6",2008,"F","W",1,NA,NA,1,"0",1524.76124564412,1568.81747832446,NA,NA
"000003565","000000008","6",2008,"M","W",0,NA,NA,0,"0",1562.07460442167,1634.48975119342,NA,NA
"000003566","000000005","6",2008,"F","H",1,NA,NA,1,"1",1460.54195774986,1488.91964694252,NA,NA
"000003567","000000006","5",2008,"F","W",0,NA,NA,0,"0",1603.49992212649,1668.41391621201,NA,NA
"000003568","000000011","6",2008,"F","W",1,NA,NA,1,"0",1579.04353289416,1624.14936741816,NA,NA
"000003569","000000012","4",2008,"F","H",1,NA,NA,0,"1",1653.54027644812,1705.10697738364,NA,NA
"000003570","000000008","5",2008,"F","W",0,NA,NA,0,"0",1462.680715764,1536.75579786905,NA,NA
"000003571","000000003","6",2008,"M","H",0,NA,NA,0,"0",1263.14120055186,1369.59705624828,NA,NA
"000003572","000000004","6",2008,"F","W",0,NA,NA,0,"0",1684.77598697369,1727.5765253074,NA,NA
"000003573","000000007","6",2008,"M","W",0,NA,NA,0,"0",1329.70971065448,1414.9230757196,NA,NA
"000003574","000000008","6",2008,"F","W",1,NA,NA,0,"1",1618.83451552067,1661.08678635813,NA,NA
